Partner,Pair,lrv,metric,alpha,propr
ASV73,POL15,5.883458591,rho,NA,-0.141449662
ASV184,ASV105,13.23289606,rho,NA,-0.141448857
GAS3,FOR1,1.423144003,rho,NA,-0.141413815
ASV33,GAS9,16.99395923,rho,NA,-0.14139412
ASV72,NEC6,9.575302212,rho,NA,-0.141245816
ASV64,ASV46,6.61019835,rho,NA,-0.141129544
ASV18,ASV16,3.827797668,rho,NA,-0.140962726
ASV94,ASV57,11.01885946,rho,NA,-0.140962392
ASV33,ASV26,15.51885609,rho,NA,-0.140938257
ASV137,ASV44,11.78619522,rho,NA,-0.14080492
ASV48,GAS3,8.386808918,rho,NA,-0.140530188
ASV108,ASV106,11.93253572,rho,NA,-0.140448052
ASV48,GAS6,18.04271678,rho,NA,-0.140361959
ASV4,GAS9,4.315106303,rho,NA,-0.140337641
ASV78,ASV60,13.0023648,rho,NA,-0.140332003
ASV76,POL2,13.44823866,rho,NA,-0.140279431
ASV47,ASV14,32.88139322,rho,NA,-0.140171955
ASV134,ASV98,23.20486889,rho,NA,-0.14007126
ASV98,ASV83,22.51527772,rho,NA,-0.140038543
ASV112,ASV11,16.03209443,rho,NA,-0.140024551
ASV171,ASV105,12.90560547,rho,NA,-0.140024324
ASV157,ASV39,14.56352307,rho,NA,-0.139790806
ASV49,POL9,1.51063533,rho,NA,-0.139782077
ASV79,POL6,12.29869019,rho,NA,-0.139685203
ASV124,ASV12,13.20527363,rho,NA,-0.139674108
ASV79,ASV57,11.21615288,rho,NA,-0.139583938
ASV23,ASV12,4.582346654,rho,NA,-0.139582588
ASV51,ASV12,5.701356736,rho,NA,-0.139563196
ASV113,GAS7,5.167148781,rho,NA,-0.13934159
ASV115,ASV3,12.82174298,rho,NA,-0.139279007
ASV90,ASV46,15.3604671,rho,NA,-0.139157319
ASV137,ASV89,26.53499762,rho,NA,-0.138993206
ASV13,GAS8,2.152659311,rho,NA,-0.138940057
ASV127,ASV11,10.79557213,rho,NA,-0.138903442
ASV100,GAS3,6.677248739,rho,NA,-0.138689168
ASV134,ASV39,16.11152967,rho,NA,-0.138597141
ASV14,ASV12,18.73812849,rho,NA,-0.138384583
NEC6,COP1,2.757238711,rho,NA,-0.138292857
ASV140,ASV86,18.73427508,rho,NA,-0.138115986
ASV71,POL16,8.32677075,rho,NA,-0.137790322
ASV62,ASV14,18.14212272,rho,NA,-0.137786364
ASV105,ASV79,13.14152919,rho,NA,-0.13776633
ASV115,ASV12,13.30643984,rho,NA,-0.137728973
ASV82,COP4,17.90398162,rho,NA,-0.137461266
ASV73,ASV70,2.725147703,rho,NA,-0.137425059
GAS9,COP1,3.917583978,rho,NA,-0.137289779
ASV139,ASV28,11.38179437,rho,NA,-0.137256106
ASV11,NEC4,3.837517315,rho,NA,-0.137239034
ASV93,ASV55,12.91151833,rho,NA,-0.13720109
ASV47,POL16,16.72409542,rho,NA,-0.137140346
ASV167,ASV127,21.17094197,rho,NA,-0.137088176
ASV157,ASV66,18.8432945,rho,NA,-0.136959204
ASV184,ASV58,12.37834311,rho,NA,-0.136784683
ASV98,GAS7,15.22781204,rho,NA,-0.136694029
ASV57,ASV27,9.904835317,rho,NA,-0.136629107
POL6,FOR1,2.300828616,rho,NA,-0.136602661
ASV22,POL2,18.05751251,rho,NA,-0.136581799
ASV70,NEC6,1.476721352,rho,NA,-0.136240743
ASV55,ASV17,3.170435064,rho,NA,-0.136236456
ASV62,ASV25,10.06988772,rho,NA,-0.136034241
ASV87,ASV77,6.269740194,rho,NA,-0.135962366
ASV79,ASV31,12.16543033,rho,NA,-0.135578284
ASV85,ASV47,17.20483376,rho,NA,-0.135099943
ASV80,POL6,15.85980761,rho,NA,-0.135002851
ASV32,POL9,14.97625194,rho,NA,-0.134760744
ASV73,ASV20,4.186878725,rho,NA,-0.134526763
ASV76,ASV45,12.27119474,rho,NA,-0.134411501
ASV201,ASV35,12.65573972,rho,NA,-0.134200464
ASV6,POL15,6.587396994,rho,NA,-0.134136673
GAS9,COP3,3.904933392,rho,NA,-0.133890751
ASV16,COP1,2.105731551,rho,NA,-0.133815247
POL16,NEC4,3.16854243,rho,NA,-0.133813151
ASV50,COP1,3.267814232,rho,NA,-0.133735403
ASV59,ASV16,1.307938877,rho,NA,-0.133554898
ASV30,NEM1,2.128496355,rho,NA,-0.133464842
ASV20,ASV17,4.679439279,rho,NA,-0.133460931
ASV60,ASV14,18.22230312,rho,NA,-0.133211338
ASV78,ASV49,12.65057347,rho,NA,-0.133028023
ASV71,NEC6,7.727050126,rho,NA,-0.132997073
ASV184,ASV31,12.18548858,rho,NA,-0.132926384
ASV17,ASV3,3.31107101,rho,NA,-0.132761259
ASV98,ASV28,12.78668603,rho,NA,-0.13274814
ASV45,ASV25,9.833881603,rho,NA,-0.132503698
ASV137,ASV75,12.46941464,rho,NA,-0.132470277
ASV60,ASV22,17.24390633,rho,NA,-0.132465297
ASV72,COP3,10.46381867,rho,NA,-0.132368543
ASV127,ASV92,22.15392778,rho,NA,-0.132100586
ASV124,ASV16,12.1838952,rho,NA,-0.132043746
ASV113,GAS1,3.616506626,rho,NA,-0.131766773
ASV115,ASV35,13.96254859,rho,NA,-0.131648183
ASV81,ASV49,10.42644464,rho,NA,-0.131517293
ASV139,ASV44,9.912385171,rho,NA,-0.13144759
ASV92,ASV68,27.06290659,rho,NA,-0.13117763
ASV60,ASV8,1.312088677,rho,NA,-0.131108952
ASV139,ASV61,10.43396309,rho,NA,-0.131052303
ASV222,COP4,16.53460147,rho,NA,-0.130866763
ASV209,ASV86,22.87339943,rho,NA,-0.130831547
ASV86,ASV82,26.56658306,rho,NA,-0.130797441
ASV31,POL2,2.693827094,rho,NA,-0.130773746
ASV112,ASV4,16.02881088,rho,NA,-0.130748105
ASV124,POL9,12.93455092,rho,NA,-0.1306326
ASV98,POL2,12.41739634,rho,NA,-0.130583455
ASV137,ASV77,15.75771216,rho,NA,-0.130493192
ASV74,POL16,7.432673282,rho,NA,-0.130484157
ASV137,ASV59,12.30182019,rho,NA,-0.130482188
ASV79,ASV24,12.1611886,rho,NA,-0.130342667
ASV263,ASV61,10.45595716,rho,NA,-0.130324355
ASV92,ASV39,17.4150589,rho,NA,-0.130258162
ASV68,ASV8,14.08935201,rho,NA,-0.130189824
ASV76,ASV49,12.31361341,rho,NA,-0.130089615
ASV76,GAS8,13.0785295,rho,NA,-0.13006504
ASV184,COP3,12.80682286,rho,NA,-0.129883565
ASV140,ASV1,7.684125155,rho,NA,-0.129871664
ASV30,BIV1,2.807310639,rho,NA,-0.129833314
ASV93,COP2,16.16683543,rho,NA,-0.129743837
ASV43,POL15,10.07320366,rho,NA,-0.12971469
ASV108,ASV20,3.553220068,rho,NA,-0.129607196
ASV62,ASV48,8.499840509,rho,NA,-0.129554106
ASV115,ASV66,20.22067356,rho,NA,-0.1295539
ASV140,ASV105,8.809229771,rho,NA,-0.129536547
ASV11,COP2,5.975518589,rho,NA,-0.129454955
ASV66,ASV1,9.200845095,rho,NA,-0.129393829
ASV124,ASV4,14.13744204,rho,NA,-0.129328951
ASV27,NEC6,10.51744429,rho,NA,-0.129289813
ASV13,GAS1,3.595632845,rho,NA,-0.129188964
ASV83,ASV41,12.32673178,rho,NA,-0.129135763
ASV90,ASV79,25.26171026,rho,NA,-0.128954981
ASV67,ASV57,11.92939843,rho,NA,-0.12834768
ASV66,POL6,9.462016313,rho,NA,-0.128335078
ASV108,ASV47,16.65371536,rho,NA,-0.128289462
ASV19,ASV12,2.085479434,rho,NA,-0.1282412
ASV68,GAS8,14.75034765,rho,NA,-0.128083375
POL15,GAS6,13.64853713,rho,NA,-0.128069111
ASV184,ASV35,12.84379047,rho,NA,-0.128040356
ASV84,POL2,3.614763147,rho,NA,-0.128028362
ASV70,ASV43,6.945509883,rho,NA,-0.127864104
ASV97,ASV48,8.54650986,rho,NA,-0.127792499
ASV49,GAS9,2.520994745,rho,NA,-0.127723998
ASV263,ASV137,20.69455767,rho,NA,-0.127658474
ASV57,NEC4,1.913635303,rho,NA,-0.12757705
ASV101,ASV57,12.04615699,rho,NA,-0.127375255
ASV4,NEM1,3.104941244,rho,NA,-0.127347999
ASV110,ASV28,17.12516542,rho,NA,-0.127110912
ASV95,POL16,8.346510726,rho,NA,-0.127090668
ASV110,ASV79,26.1674249,rho,NA,-0.126957431
ASV82,ASV20,16.61746306,rho,NA,-0.126898397
ASV115,GAS8,13.24577798,rho,NA,-0.126753669
ASV70,ASV2,1.303260166,rho,NA,-0.126680996
ASV209,ASV58,12.23691715,rho,NA,-0.126674022
ASV58,ASV48,9.222620388,rho,NA,-0.126670588
ASV81,ASV28,11.73662214,rho,NA,-0.126651166
ASV6,COP2,6.717474618,rho,NA,-0.126603728
ASV84,ASV47,17.23782642,rho,NA,-0.126467322
ASV88,ASV53,9.99559014,rho,NA,-0.126462386
ASV53,COP4,12.16387471,rho,NA,-0.126215505
ASV68,ISO1,15.63400045,rho,NA,-0.126213685
ASV78,POL16,13.53880998,rho,NA,-0.126209303
ASV67,POL16,13.13967845,rho,NA,-0.12594445
ASV47,GAS1,17.81265179,rho,NA,-0.125802903
ASV56,BIV1,2.16077253,rho,NA,-0.125700305
ASV100,ASV40,6.99158904,rho,NA,-0.12568898
ASV98,ASV70,11.44875255,rho,NA,-0.125505622
ASV95,ASV50,8.289454571,rho,NA,-0.125201789
ASV201,GAS8,11.89666827,rho,NA,-0.124900653
ASV16,GAS1,2.946003866,rho,NA,-0.124714447
ASV68,POL2,14.9540587,rho,NA,-0.124691829
ASV51,ASV50,5.852792272,rho,NA,-0.124650661
ASV222,ASV55,13.81584623,rho,NA,-0.124252909
ASV219,NEM1,14.86325246,rho,NA,-0.124208985
ASV137,ASV19,12.0876361,rho,NA,-0.124182833
ASV201,ASV4,12.86688156,rho,NA,-0.124017617
ASV45,ASV22,16.75969059,rho,NA,-0.12398278
ASV76,ASV53,20.75586007,rho,NA,-0.123976693
ASV37,ASV32,14.58115138,rho,NA,-0.123963613
ASV39,ASV4,6.103285113,rho,NA,-0.123879463
ASV82,ASV55,15.06888637,rho,NA,-0.123869644
ASV100,POL2,7.676876774,rho,NA,-0.123777079
ASV110,NEC4,16.93741323,rho,NA,-0.123592991
ASV20,AMP1,3.326509197,rho,NA,-0.1235865
ASV184,AMP1,12.19160885,rho,NA,-0.123583711
ASV8,GAS7,4.756973473,rho,NA,-0.12349286
ASV171,ASV39,14.47094262,rho,NA,-0.123476255
ASV28,ASV8,2.388079698,rho,NA,-0.123425667
ASV105,ASV66,10.2733535,rho,NA,-0.123408697
ASV167,ASV58,13.69800413,rho,NA,-0.123383697
ASV134,ASV88,12.99880282,rho,NA,-0.123346969
ASV28,GAS9,3.862159387,rho,NA,-0.123319786
ASV79,NEC6,11.72863359,rho,NA,-0.123278531
ASV86,ASV59,12.90567507,rho,NA,-0.123253575
ASV71,ASV6,9.62561408,rho,NA,-0.123154069
ASV167,ASV12,13.52906832,rho,NA,-0.122938099
ASV42,POL16,2.247864798,rho,NA,-0.122823084
ASV49,ASV25,9.837649683,rho,NA,-0.122735399
ASV14,ASV8,17.86262731,rho,NA,-0.12264907
ASV112,ASV37,14.4510662,rho,NA,-0.12264688
ASV112,ASV12,14.86794512,rho,NA,-0.122630584
ASV98,ASV56,11.44189368,rho,NA,-0.122575238
ASV52,ASV49,12.4464346,rho,NA,-0.122490175
ASV43,NEC4,8.03015932,rho,NA,-0.122364284
ASV47,ISO1,17.21040549,rho,NA,-0.122347005
ASV127,ASV68,21.97988816,rho,NA,-0.12221668
ASV98,COP3,12.67358969,rho,NA,-0.122165483
ASV35,NEM1,2.76643712,rho,NA,-0.122165254
ASV79,ASV8,11.38815474,rho,NA,-0.12183262
ASV80,ASV59,15.44669814,rho,NA,-0.121652362
ASV76,ASV60,12.48620503,rho,NA,-0.121536627
ASV45,ASV32,14.18330862,rho,NA,-0.121337112
ASV3,GAS7,4.868672601,rho,NA,-0.121328756
ASV184,ASV36,15.16538865,rho,NA,-0.121311472
ASV22,POL9,17.33430814,rho,NA,-0.121226186
ASV85,ASV28,3.770976402,rho,NA,-0.120954682
ASV140,COP4,9.760454123,rho,NA,-0.120936876
ASV110,POL9,16.20709301,rho,NA,-0.120713134
ASV79,ASV23,14.15693545,rho,NA,-0.120683511
ASV171,ASV3,11.23949599,rho,NA,-0.120660872
ASV29,ASV3,1.826728057,rho,NA,-0.120335365
ASV86,ASV65,13.33509131,rho,NA,-0.120059416
ASV33,POL15,18.31619656,rho,NA,-0.120016601
ASV43,ASV34,7.008263972,rho,NA,-0.119934535
POL15,AMP1,4.955227884,rho,NA,-0.119933739
ASV8,ASV1,1.558096589,rho,NA,-0.119548713
ASV88,ASV41,1.903863292,rho,NA,-0.119336315
ASV124,ASV63,12.23538835,rho,NA,-0.119262986
ASV95,ASV63,7.285298945,rho,NA,-0.118946843
ASV83,GAS3,11.69218714,rho,NA,-0.118919755
ASV42,GAS8,2.039376537,rho,NA,-0.118818976
ASV95,ASV64,12.47474993,rho,NA,-0.118773931
ASV62,ASV59,1.636540954,rho,NA,-0.118767808
ASV95,ASV55,7.374651308,rho,NA,-0.118723355
ASV98,ASV92,24.17090489,rho,NA,-0.118423858
NEC4,COP3,3.518752365,rho,NA,-0.118250994
ASV51,GAS7,8.607093298,rho,NA,-0.118217862
ASV54,NEC1,3.167449065,rho,NA,-0.118063321
ASV101,POL15,15.39119903,rho,NA,-0.11762204
ASV39,ASV11,5.943512141,rho,NA,-0.117603725
ASV184,ASV68,24.21557853,rho,NA,-0.117489967
ASV110,ASV3,15.83111326,rho,NA,-0.117476551
ASV184,ASV21,11.84848349,rho,NA,-0.11745208
ASV84,ASV56,2.697256013,rho,NA,-0.117402772
ASV75,ASV47,16.18603135,rho,NA,-0.11739034
ASV137,ASV34,11.80150835,rho,NA,-0.117320897
ASV61,COP2,4.775432925,rho,NA,-0.117301144
ASV52,ASV37,12.66313913,rho,NA,-0.117296048
ASV106,ASV78,22.1899861,rho,NA,-0.117101959
ASV47,POL15,18.65093383,rho,NA,-0.117094672
ASV80,ASV72,22.83338377,rho,NA,-0.116945094
ASV83,ASV46,12.12303151,rho,NA,-0.116770429
ASV43,ASV20,8.322766928,rho,NA,-0.116754881
ASV157,ASV2,11.12892372,rho,NA,-0.116741239
NEC6,ISO1,3.011178046,rho,NA,-0.116695491
ASV112,ASV47,28.61245237,rho,NA,-0.1166906
ASV184,POL2,12.3101728,rho,NA,-0.11667571
ASV171,ASV63,10.9606791,rho,NA,-0.116674786
POL2,GAS1,4.157672351,rho,NA,-0.116417601
ASV222,ASV106,23.37640403,rho,NA,-0.116108706
ASV72,ASV41,9.408229084,rho,NA,-0.116035261
ASV28,ASV9,2.541605462,rho,NA,-0.116024909
ASV51,POL15,8.069892024,rho,NA,-0.115989823
ASV70,COP1,2.400226152,rho,NA,-0.115909408
ASV171,POL15,14.16955555,rho,NA,-0.115823274
ASV106,ASV24,11.41307059,rho,NA,-0.115746206
ASV98,ASV80,25.098134,rho,NA,-0.115674416
ASV51,ASV44,4.842605441,rho,NA,-0.115434591
ASV112,ASV60,14.34706322,rho,NA,-0.115305317
ASV58,ASV14,18.51967822,rho,NA,-0.1152481
ASV99,ASV63,2.982539623,rho,NA,-0.115189092
ASV86,ASV54,12.41607871,rho,NA,-0.115130232
ASV9,NEC1,3.236140284,rho,NA,-0.115119469
ASV263,ASV127,17.86176131,rho,NA,-0.115071355
ASV95,AMP1,8.110241663,rho,NA,-0.115050106
ASV33,BIV1,16.1296834,rho,NA,-0.115025076
ASV94,ASV41,11.47989297,rho,NA,-0.114937247
ASV222,ASV56,13.77183479,rho,NA,-0.114858684
ASV52,NEC1,14.39736448,rho,NA,-0.114725643
ASV33,GAS3,14.98049714,rho,NA,-0.114722941
ASV76,ASV57,11.87695312,rho,NA,-0.114686924
ASV86,ASV68,25.10973088,rho,NA,-0.11464731
COP4,AMP1,4.407338575,rho,NA,-0.114449554
ASV137,ASV1,12.08144126,rho,NA,-0.114030917
ASV113,NEM1,1.753570651,rho,NA,-0.113650866
ASV92,ASV12,14.47544662,rho,NA,-0.113647448
ASV26,COP4,3.701368267,rho,NA,-0.113609144
ASV33,POL9,15.56477524,rho,NA,-0.113465724
ASV44,GAS1,3.097283099,rho,NA,-0.113400531
ASV53,ASV8,9.456417533,rho,NA,-0.113393424
ASV167,ASV34,12.93368976,rho,NA,-0.113330298
ASV157,NEC4,12.06014218,rho,NA,-0.113206709
ASV80,ASV56,14.8861331,rho,NA,-0.113182569
ASV184,ASV55,11.31787827,rho,NA,-0.112952511
ASV115,ASV4,14.05276713,rho,NA,-0.112898842
ASV35,ISO1,4.003733442,rho,NA,-0.112695652
ASV20,ASV18,5.500174851,rho,NA,-0.112693686
ASV9,ASV3,1.391235267,rho,NA,-0.112672233
ASV48,ASV34,8.465161855,rho,NA,-0.112472072
ASV51,ASV43,10.68236372,rho,NA,-0.112460421
FOR1,BIV1,2.529300212,rho,NA,-0.112356624
ASV171,ASV57,10.6922409,rho,NA,-0.112326826
ASV139,ASV88,10.29260098,rho,NA,-0.11230232
ASV45,GAS1,3.055382834,rho,NA,-0.112041603
ASV68,ASV58,14.63441038,rho,NA,-0.111944309
ASV7,POL16,6.7547057,rho,NA,-0.111912945
ASV113,ASV56,1.480137417,rho,NA,-0.111909669
ASV36,GAS8,5.482042636,rho,NA,-0.111828351
ASV32,POL16,15.10248168,rho,NA,-0.111803437
ASV83,ASV30,12.44257153,rho,NA,-0.111792124
ASV95,GAS3,7.203523411,rho,NA,-0.111758675
ASV66,ASV19,8.954142423,rho,NA,-0.111723687
ASV62,ASV7,5.914481642,rho,NA,-0.111659128
ASV51,COP3,6.218761776,rho,NA,-0.111596522
ASV80,ASV39,18.10661673,rho,NA,-0.111354352
ASV85,ASV79,12.65679986,rho,NA,-0.111244906
ASV222,ASV60,13.86947921,rho,NA,-0.111075193
ASV90,GAS8,15.35937444,rho,NA,-0.110990534
ASV134,ASV68,25.18226373,rho,NA,-0.110973761
ASV37,COP2,4.554943744,rho,NA,-0.110961809
ASV44,ASV33,14.95699106,rho,NA,-0.110903779
ASV71,ASV34,7.385358989,rho,NA,-0.110864025
ASV4,ASV1,3.190697021,rho,NA,-0.110805914
ASV92,ASV58,14.59934991,rho,NA,-0.110737614
ASV45,POL15,4.022085623,rho,NA,-0.110675438
ASV82,ASV62,14.9557084,rho,NA,-0.110550662
ASV78,ASV45,12.31155893,rho,NA,-0.110512712
ASV86,GAS1,14.38550448,rho,NA,-0.110417252
ASV15,GAS8,12.41708832,rho,NA,-0.110391734
ASV78,POL2,13.39437076,rho,NA,-0.11037279
ASV68,ASV16,13.53656946,rho,NA,-0.110341718
ASV81,GAS8,10.98292654,rho,NA,-0.110319154
ASV90,NEC4,15.80018289,rho,NA,-0.110266052
ASV171,ASV61,11.40406095,rho,NA,-0.110073259
ASV51,NEM1,5.257377676,rho,NA,-0.109956761
ASV56,ASV43,6.857593625,rho,NA,-0.109902992
ASV100,NEC1,8.613416162,rho,NA,-0.109829958
ASV57,ASV32,13.85709489,rho,NA,-0.10978378
ASV86,AMP1,12.98850167,rho,NA,-0.10936096
ASV222,ASV58,14.43092759,rho,NA,-0.109338932
ASV59,ASV58,2.355483469,rho,NA,-0.109202035
ASV77,ASV11,6.493041752,rho,NA,-0.109173506
ASV66,ASV5,8.819290043,rho,NA,-0.109066653
ASV52,GAS8,13.04806082,rho,NA,-0.109024482
ASV80,ASV48,21.9938413,rho,NA,-0.108922571
ASV106,POL6,11.3780554,rho,NA,-0.108805252
ASV5,POL16,2.201088431,rho,NA,-0.10863385
ASV70,ASV45,0.956474807,rho,NA,-0.108551475
ASV112,COP2,17.32087295,rho,NA,-0.108451718
ASV3,COP4,3.775299339,rho,NA,-0.108417156
ASV101,NEM1,12.49696385,rho,NA,-0.108202242
ASV95,ASV88,7.752892804,rho,NA,-0.108021873
ASV127,BIV1,9.97059631,rho,NA,-0.10782884
ASV58,FOR1,2.303110723,rho,NA,-0.107730831
ASV110,ASV80,29.24535381,rho,NA,-0.107711766
ASV3,NEC6,1.538162878,rho,NA,-0.107597288
ASV171,ASV21,11.43919399,rho,NA,-0.107320266
ASV101,ASV59,12.65851896,rho,NA,-0.107275541
ASV48,ASV4,9.934038061,rho,NA,-0.107265472
ASV79,ASV61,11.62952825,rho,NA,-0.107249946
ASV222,ASV37,13.83110043,rho,NA,-0.10724515
ASV77,AMP1,5.693546887,rho,NA,-0.107221432
ASV167,ASV88,13.15038522,rho,NA,-0.107038616
ASV4,GAS8,3.409940039,rho,NA,-0.106824818
ASV35,ASV31,3.037317483,rho,NA,-0.10678433
ASV68,ASV20,15.24983542,rho,NA,-0.106697552
ASV67,POL9,12.48753619,rho,NA,-0.106671861
ASV113,POL15,4.502036258,rho,NA,-0.106367372
ASV222,ASV62,13.66094238,rho,NA,-0.10634574
ASV50,ASV33,15.84804837,rho,NA,-0.106208987
ASV85,ASV3,2.585135614,rho,NA,-0.106149884
ASV68,POL6,14.49645705,rho,NA,-0.106069652
ASV124,ASV64,17.22268891,rho,NA,-0.106062615
ASV11,ASV1,3.052423833,rho,NA,-0.105970518
ASV60,ASV39,4.555229983,rho,NA,-0.10592115
ASV29,POL9,2.128825211,rho,NA,-0.105832572
ASV49,NEM1,1.333133552,rho,NA,-0.105774544
ASV79,ASV2,11.3870358,rho,NA,-0.105698562
ASV106,ASV98,20.76797379,rho,NA,-0.105613813
ASV93,POL6,13.2867761,rho,NA,-0.105516192
ASV77,ASV37,5.155233506,rho,NA,-0.105484544
ASV64,ASV56,6.150131007,rho,NA,-0.105447318
ASV184,ASV47,25.55356677,rho,NA,-0.10516234
ASV98,ASV53,19.5079569,rho,NA,-0.104902582
ASV87,ASV48,9.418107644,rho,NA,-0.104815915
ASV18,ASV15,14.59462802,rho,NA,-0.104618048
ASV83,ISO1,13.25486255,rho,NA,-0.104328596
ASV209,ASV68,23.89896872,rho,NA,-0.104296368
ASV20,POL2,3.460666394,rho,NA,-0.104262229
ASV86,ASV57,11.86253387,rho,NA,-0.104256641
ASV263,ASV44,9.70166669,rho,NA,-0.104193891
ASV98,ASV89,25.39979067,rho,NA,-0.104036585
ASV101,ASV49,12.0624588,rho,NA,-0.103983208
ASV134,ASV12,12.95811577,rho,NA,-0.103708065
ASV6,COP4,5.891873715,rho,NA,-0.103669142
ASV57,ASV52,11.96913047,rho,NA,-0.103444303
ASV127,ASV13,9.269442959,rho,NA,-0.103425275
ASV21,POL16,2.414498553,rho,NA,-0.103380767
ASV108,ASV3,2.140331888,rho,NA,-0.103211279
ASV263,ASV42,10.0627576,rho,NA,-0.10320609
ASV44,GAS8,1.640853816,rho,NA,-0.103008646
ASV106,ASV70,10.6333309,rho,NA,-0.103005165
ASV64,ASV14,22.55036797,rho,NA,-0.103000691
ASV57,ASV22,16.26598122,rho,NA,-0.102874186
ASV90,ASV89,28.74559874,rho,NA,-0.102690027
ASV41,NEC4,2.575852319,rho,NA,-0.10265013
ASV127,ASV106,18.45857862,rho,NA,-0.10257063
POL3,NEC6,3.233276403,rho,NA,-0.1025669
ASV22,POL16,17.47007051,rho,NA,-0.102477883
ASV49,POL1,1.754157451,rho,NA,-0.102363198
ASV9,ASV8,1.259467637,rho,NA,-0.102310923
ASV112,ASV55,13.96446715,rho,NA,-0.102187284
ASV41,ASV7,6.18965024,rho,NA,-0.102083392
ASV83,ASV42,11.91242791,rho,NA,-0.102007663
ASV184,ASV2,11.39489309,rho,NA,-0.101884152
ASV44,ASV36,4.637699598,rho,NA,-0.1018753
ASV2,POL15,4.313813892,rho,NA,-0.101809886
ASV94,ASV62,11.01854701,rho,NA,-0.101795259
ASV47,GAS3,15.18307384,rho,NA,-0.101724627
ASV140,ASV100,12.57091533,rho,NA,-0.101677724
ASV68,NEC4,14.85198637,rho,NA,-0.101645897
ASV139,ASV93,21.21808103,rho,NA,-0.101602517
ASV75,COP1,2.973212137,rho,NA,-0.101584087
ASV140,ASV137,17.46311697,rho,NA,-0.101554728
ASV95,ASV57,6.94691388,rho,NA,-0.101305369
ASV106,ASV45,10.43456986,rho,NA,-0.101293636
ASV82,ASV80,28.38216038,rho,NA,-0.101129328
ASV47,ASV29,15.90917593,rho,NA,-0.100937539
ASV95,ASV9,7.451134587,rho,NA,-0.100836083
ASV157,ASV16,10.50442132,rho,NA,-0.100698248
ASV90,POL1,15.28133532,rho,NA,-0.100646328
ASV81,ASV36,13.88176504,rho,NA,-0.100593341
ASV54,ASV28,2.429917651,rho,NA,-0.100359348
ASV57,POL15,3.805431219,rho,NA,-0.10014385
ASV113,POL16,2.288681347,rho,NA,-0.100101374
ASV127,POL15,11.9768372,rho,NA,-0.100016598
ASV75,COP4,4.251499718,rho,NA,-0.099982029
ASV93,COP4,15.0542049,rho,NA,-0.099968609
ASV18,GAS7,7.560142983,rho,NA,-0.099965523
ASV105,ASV3,2.746912607,rho,NA,-0.099822082
ASV124,ASV58,12.90323003,rho,NA,-0.099786337
ASV99,ASV79,13.13171023,rho,NA,-0.099711966
ASV86,ASV16,11.85062712,rho,NA,-0.099661946
ASV46,COP1,2.63960732,rho,NA,-0.099579302
ASV137,POL6,12.18650974,rho,NA,-0.099477586
ASV79,ASV19,11.50010752,rho,NA,-0.099460731
ASV100,COP3,7.852233144,rho,NA,-0.099443065
ASV71,COP3,8.433063056,rho,NA,-0.09942398
ASV110,ASV53,23.70383027,rho,NA,-0.0993602
ASV184,ASV110,25.57324271,rho,NA,-0.099342171
ASV184,ASV73,12.73074275,rho,NA,-0.099330811
ASV48,BIV1,9.20964581,rho,NA,-0.098947253
ASV89,BIV1,16.19039619,rho,NA,-0.098902213
ASV134,ASV58,13.06158649,rho,NA,-0.098893063
ASV66,ASV17,10.51417267,rho,NA,-0.098634781
ASV106,ASV90,23.99815448,rho,NA,-0.098493187
ASV56,ASV35,2.440385869,rho,NA,-0.098372579
ASV171,ASV34,11.02690734,rho,NA,-0.098308618
ASV75,ASV20,3.152812845,rho,NA,-0.098174707
ASV73,POL3,4.424135754,rho,NA,-0.098144916
ASV52,ASV45,12.08747016,rho,NA,-0.097929684
ASV72,GAS3,8.742324625,rho,NA,-0.097921128
ASV36,ASV26,4.772520293,rho,NA,-0.097901468
ASV20,GAS6,11.67620776,rho,NA,-0.097896632
ASV157,ASV34,10.90895057,rho,NA,-0.097838035
ASV47,FOR1,15.71017038,rho,NA,-0.097675273
ASV28,POL15,5.381562873,rho,NA,-0.097629422
ASV92,ASV88,14.0813875,rho,NA,-0.097604775
ASV71,POL9,7.607605815,rho,NA,-0.0974115
ASV63,ASV23,3.693586421,rho,NA,-0.097375512
ASV68,ASV56,13.72163345,rho,NA,-0.09724753
ASV24,ASV20,3.19393744,rho,NA,-0.096968487
ASV34,ASV3,1.334821654,rho,NA,-0.096785242
ASV263,ASV36,13.41115852,rho,NA,-0.096647148
ASV112,ASV41,14.28218131,rho,NA,-0.096556167
ASV209,ASV88,11.56288782,rho,NA,-0.096376038
ASV70,ASV37,1.301594788,rho,NA,-0.096336818
ASV184,ASV54,11.26610315,rho,NA,-0.096271167
ASV98,ASV12,11.73191337,rho,NA,-0.096180869
ASV201,ASV56,10.96628615,rho,NA,-0.096007029
ASV39,NEC1,6.257312201,rho,NA,-0.095978154
ASV68,ASV60,13.84734542,rho,NA,-0.095912162
ASV56,ASV14,17.4797302,rho,NA,-0.09588821
ASV2,POL2,2.156387847,rho,NA,-0.09583508
ASV33,ASV6,17.11217831,rho,NA,-0.095774106
ASV219,POL6,14.87821371,rho,NA,-0.095726317
ASV93,ASV62,12.50425758,rho,NA,-0.095647794
ASV79,ASV77,14.94926856,rho,NA,-0.0954903
ASV40,GAS8,1.982276305,rho,NA,-0.095459565
ASV78,ASV57,11.96290849,rho,NA,-0.095092547
