"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"713","Bacteria","Proteobacteria","Gammaproteobacteria","Beggiatoales","Beggiatoaceae",NA,NA
"714","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"715","Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353 marine group",NA,NA,NA
"716","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"717","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae",NA,NA
"718","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"719","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Persicirhabdus",NA
"720","Bacteria","Planctomycetota","OM190",NA,NA,NA,NA
"721","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"722","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"723","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae","endosymbionts",NA
"724","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales",NA,NA,NA
"725","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudahrensia",NA
"726","Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"727","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Psychrilyobacter",NA
"728","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"729","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"730","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"731","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"732","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"733","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Oceanicella",NA
"734","Bacteria","Proteobacteria","Gammaproteobacteria","HOC36",NA,NA,NA
"735","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Carboxylicivirga",NA
"736","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae",NA,NA
"737","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"738","Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"739","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae",NA,NA
"740","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Psychrilyobacter",NA
"741","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"742","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae",NA,NA
"743","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"744","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA,NA
"745","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"746","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea",NA
"747","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Cocleimonas",NA
"748","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"749","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","Dasania",NA
"750","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter",NA
"751","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum",NA
"752","Bacteria","Bacteroidota","Bacteroidia","Bacteroidetes VC2.1 Bac22",NA,NA,NA
"753","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae",NA,NA
"754","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae","endosymbionts",NA
"755","Bacteria","Fibrobacterota","Chitinivibrionia","Chitinivibrionales","Chitinivibrionaceae","possible genus 03",NA
"756","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","SEEP-SRB4",NA
"757","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae","Thiohalophilus",NA
"758","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales",NA,NA,NA
"759","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA
"760","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"761","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"762","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Nitratifractor",NA
"763","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"764","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","PS1 clade",NA,NA
"765","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"766","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"767","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Cocleimonas",NA
"768","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"769","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"770","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"771","Bacteria","Campylobacterota","Campylobacteria","Nautiliales","Nautiliaceae","Caminibacter",NA
"772","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseobacter clade NAC11-7 lineage",NA
"773","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"774","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"775","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","PS1 clade",NA,NA
"776","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"777","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae",NA,NA
"778","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"779","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"780","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"781","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Portibacter",NA
"782","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","LCP-80",NA
"783","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"784","Bacteria","Bacteroidota","Bacteroidia","Bacteroidetes VC2.1 Bac22",NA,NA,NA
"785","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Robiginitomaculum",NA
"786","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Nitratifractor",NA
"787","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"788","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",NA
"789","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5",NA,NA
"790","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"791","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter",NA
"792","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"793","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"794","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum",NA
"795","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"796","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"797","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Cocleimonas",NA
"798","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"799","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"800","Bacteria","NB1-j",NA,NA,NA,NA,NA
"801","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"802","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"803","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae",NA,NA
"804","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Cocleimonas",NA
"805","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Marine Methylotrophic Group 2",NA
"806","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA,NA
"807","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"808","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"809","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"810","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"811","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Kangiellaceae",NA,NA
"812","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Marinicella",NA
"813","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"814","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"815","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"816","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"817","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA
"818","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"819","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae",NA,NA
"820","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"821","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Robiginitomaculum",NA
"822","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Cocleimonas",NA
"823","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"824","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter",NA
"825","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Halobacteriovorax",NA
"826","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"827","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales",NA,NA,NA
"828","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"829","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfocapsa",NA
"830","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"831","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"832","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"833","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"834","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudahrensia",NA
"835","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"836","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"837","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","HTCC5015",NA
"838","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"839","Bacteria","Verrucomicrobiota","Lentisphaeria","Lentisphaerales","Lentisphaeraceae","Lentisphaera",NA
"840","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"841","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseobacter clade NAC11-7 lineage",NA
"842","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"843","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"844","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"845","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pelagimonas",NA
"846","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae","Sedimenticola",NA
"847","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA,NA
"848","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum",NA
"849","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Milano-WF1B-03",NA
"850","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"851","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"852","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum",NA
"853","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales",NA,NA,NA
"854","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"855","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter",NA
"856","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"857","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales",NA,NA,NA
"858","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"859","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"860","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter",NA
"861","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA,NA
"862","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"863","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae",NA,NA
"864","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Halobacteriovorax",NA
"865","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family",NA,NA
"866","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"867","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae",NA,NA
"868","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia",NA
"869","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Cocleimonas",NA
"870","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfocapsa",NA
"871","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Carboxylicivirga",NA
"872","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade",NA
"873","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"874","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Marine Methylotrophic Group 2",NA
"875","Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus",NA
"876","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"877","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"878","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae",NA,NA
"879","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae",NA,NA
"880","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales",NA,NA,NA
"881","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA
"882","Bacteria","Chloroflexi","Anaerolineae","SJA-15",NA,NA,NA
"883","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA,NA
"884","Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Geopsychrobacteraceae","Pelobacter",NA
"885","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"886","Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353 marine group",NA,NA,NA
"887","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"888","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Psychrilyobacter",NA
"889","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"890","Bacteria","NB1-j",NA,NA,NA,NA,NA
"891","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae",NA,NA
"892","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus",NA
"893","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix",NA
"894","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"895","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter",NA
